516.734	614.454	505.924	592.849
331.942	620.342	324.897	603.823
460.494	619.155	447.377	599.486
122.374	626.165	131.104	614.02
595.269	625.479	586.552	603.542
414.118	635.666	406.058	617.675
824.432	636.186	850.362	610.192
639.777	638.791	641.043	616.634
613.709	642.508	611.521	616.22
662.722	647.959	666.67	624.062
684.765	648.075	692.045	624.48
132.084	652.2	138.275	635.829
260.431	655.891	256.185	637.786
382.124	668.751	372.817	649.182
416.555	667.564	407.678	647.87
545.348	670.667	540.354	649.635
542.612	671.125	540.354	649.635
782.574	674.914	803.839	654.714
332.133	679.504	324.477	659.183
616.301	681.736	615.315	659.323
533.888	684.553	528.026	663.574
236.152	685.381	232.04	666.175
615.148	687.198	615.315	659.323
668.11	691.667	668.972	668.742
470.526	693.438	460.139	671.044
340.287	60.4536	340.588	67.982
478.288	174.484	409.708	164.271
493.598	201.538	424.591	189.457
568.891	205.977	502.991	185.662
471.914	237.705	405.072	227.734
481.602	235.34	416.651	223.851
490.805	235.534	416.651	223.851
384.685	245.642	334.187	242.134
589.423	250.8	524.361	229.198
581.888	279.509	520.998	258.835
491.173	304.694	428.289	289.411
534.925	304.682	468.623	291.574
527.857	307.105	468.623	291.574
562.918	308.054	505.442	288.933
241.833	311.112	239.97	311.722
444.263	318.401	385.174	303.781
399.274	328.805	346.501	318.285
284.322	351.674	271.543	348.135
219.888	360.211	223.256	361.28
662.267	371.079	609.867	344.389
440.495	389.686	384.183	377.36
856.465	396.839	903.23	357.517
388.864	407.581	348.486	398.816
267.544	420.963	259.274	416.123
429.399	508.147	387.923	491.987
582.148	538.704	542.117	516.105
419.271	544.631	389.229	528.518
530.536	551.771	492.024	529.415
258.614	592.602	252.05	578.781
261.156	654.731	256.185	637.786
525.517	655.549	519.263	635.233
726.8	658.019	739.421	633.874
192.7	663.66	191.943	644.566
644	662.046	645.536	639.552
321.203	676.312	315.799	656.431
784.657	679.35	803.839	654.714
207.621	684.1	209.341	667.167
469.245	685.582	461.217	664.858
484.714	226.8	440.528	215.516
512.659	232.49	440.528	215.516
671.794	286.015	626.656	258.797
849.314	298.56	885.139	254.546
851.218	306.324	885.139	254.546
842.937	335.152	880.469	293.71
688.919	391.567	643.094	364.297
797.189	402.201	835.332	344.23
596.346	464.361	542.347	441.84
812.751	485.151	837.781	470.466
570.792	490.652	515.278	468.254
355.245	508.975	330.498	494.43
487.042	556.01	456.745	538.598
211.072	562.692	204.183	553.971
247.856	570.346	247.897	555.302
420.815	600.945	405.478	577.02
460.771	629.707	448.203	608.491
568.578	638.563	565.841	617.017
589.026	227.462	523.579	207.156
498.357	272.64	437.413	258.689
349.787	285.298	304.572	279.559
483.323	320.177	426.57	305.609
657.918	327.874	608.758	302.424
535.448	350.492	473.949	335.533
616.291	362.375	557.751	333.727
506.962	395.156	450.805	379.79
631.578	414.628	583.653	386.485
678.936	436.554	633.988	408.798
497.977	455.245	443.522	437.14
264.759	493.185	255.909	485.658
295.981	549.983	284.785	535.978
253.849	564.719	247.897	555.302
582.34	626.071	573.445	608.73
582.433	638.204	573.445	608.73
582.661	400.046	561.441	388.941
439.952	487.722	406.752	481.126
344.659	492.141	320.693	487.247
559.782	518.522	520.148	497.644
